"id","name","image","level","type","attribute","family","prior_forms","next_forms","lateral_next_forms","digifuse_forms","attacks"
827,"Maquinamon","https://static.wikia.nocookie.net/digimon/images/4/45/Maquinamon_b.jpg/revision/latest/scale-to-width-down/268?cb=20250515020614","Rookie",NULL,"Data","[]","[]","[""Mulemon""]","[]","[]","[]"
828,"MarineAngemon","https://static.wikia.nocookie.net/digimon/images/0/09/MarineAngemon_b.jpg/revision/latest/scale-to-width-down/268?cb=20130402185858","Mega",NULL,"{Vaccine,Virus}","[""Deep Savers"", ""Virus Busters""]","[""Pichimon"", ""Lillymon"", ""Whamon"", ""Mermaimon""]","[]","[]","[""Shoutmon X7F Superior Mode""]","[{""name"": ""Ocean Love"", ""description"": ""): Makes all of its opponents lose their fighting spirit.""}, {""name"": ""Marine Squadron"", ""description"": "")""}, {""name"": ""Nikkori Egao"", ""description"": "", lit. \""Smiling Face\"")""}]"
829,"MarineBullmon","https://static.wikia.nocookie.net/digimon/images/9/9d/MarineBullmon_b.jpg/revision/latest/scale-to-width-down/268?cb=20240912021332","Ultimate",NULL,"Data","[]","[]","[]","[]","[]","[]"
830,"MarineChimairamon","https://static.wikia.nocookie.net/digimon/images/6/61/MarineChimairamon_b.jpg/revision/latest/scale-to-width-down/268?cb=20200615025005","Ultimate",NULL,"Vaccine","""Deep Savers""","[]","[]","[]","[]","[]"
831,"MarineDevimon","https://static.wikia.nocookie.net/digimon/images/e/e7/MarineDevimon_b.jpg/revision/latest/scale-to-width-down/268?cb=20090828043054","Ultimate",NULL,"Virus","[""Deep Savers"", ""Dark Area""]","[""Gesomon""]","[""Leviamon"", ""SkullSatamon"", ""LadyDevimon"", ""Myotismon"", ""LadyDevimon""]","[]","[]","[{""name"": ""Guilty Black"", ""description"": ""): Discharges a venomous ink from its mouth which makes the opponent unable to stand for a while.""}, {""name"": ""Shimetsuke"", ""description"": "", lit. \""Pressure\"")""}]"
832,"Marsmon","https://static.wikia.nocookie.net/digimon/images/c/cb/Marsmon_b.jpg/revision/latest/scale-to-width-down/268?cb=20090501195501","Mega",NULL,"Vaccine","[""Virus Busters"", ""Nature Spirits""]","[""GrapLeomon""]","[]","[]","[]","[{""name"": ""Mugenhadou"", ""description"": """"}]"
833,"Mastemon","https://static.wikia.nocookie.net/digimon/images/7/72/Mastemon_b.jpg/revision/latest/scale-to-width-down/268?cb=20180222161348","Mega",NULL,"Vaccine","[""Unknown"", ""Virus Busters"", ""Nightmare Soldiers"", ""Nature Spirits""]","[""Angewomon"", ""LadyDevimon""]","[]","[]","[]","[{""name"": ""Chaos Degrade"", ""description"": ""): Merges dark and light energies to create a gate through which to send enemies to another dimension.""}]"
834,"Master","https://static.wikia.nocookie.net/digimon/images/c/cb/Master_s.png/revision/latest?cb=20220804062047","Ultra",NULL,"Free","[]","[]","[""Boltboutamon (Fusion)"", ""Boltboutamon"", ""Plutomon (Fusion)"", ""Plutomon""]","[]","[]","[{""name"": ""Muhyou"", ""description"": "")""}, {""name"": ""Koubou"", ""description"": "")""}]"
835,"MasterTyrannomon","https://static.wikia.nocookie.net/digimon/images/d/d8/MasterTyrannomon_b.jpg/revision/latest/scale-to-width-down/268?cb=20130614030453","Ultimate",NULL,"{Vaccine,Data}","[""Nature Spirits"", ""Dragon's Roar""]","[""Tyrannomon""]","[""Gaiomon""]","[]","[]","[{""name"": ""Choukounetsu Touki"", ""description"": "", lit. \""Super-Heated Fighting Spirit\"")""}, {""name"": ""Seishin Chūnyū"", ""description"": "", lit. \""Spiritual Infusion\"")""}]"
836,"MasterV-dramon","https://static.wikia.nocookie.net/digimon/images/5/56/MasterV-dramon_vg.jpg/revision/latest?cb=20071102042647","Champion",NULL,"Vaccine","[]","[]","[]","[]","[]","[]"
837,"Matadormon","https://static.wikia.nocookie.net/digimon/images/b/ba/Matadormon_b.jpg/revision/latest/scale-to-width-down/268?cb=20091009213115","Ultimate",NULL,"Virus","[""Dark Area"", ""Nightmare Soldiers""]","[""Sangloupmon""]","[""GranDracmon"", ""Beelzemon"", ""Mummymon""]","[]","[]","[{""name"": ""Thousand Arrow"", ""description"": ""): Unleashes an attack from the rapiers stocked on its arms.""}, {""name"": ""Burudoggu"", ""description"": """"}, {""name"": ""Chouzetsu Rappashū"", ""description"": "", lit. \""Butterfly-breaking Trumpet-kick\"")""}]"
838,"MedievalGallantmon","https://static.wikia.nocookie.net/digimon/images/a/ae/MedievalGallantmon_b.jpg/revision/latest/scale-to-width-down/268?cb=20100521032745","Mega",NULL,"Data","""Virus Busters""","[""Mistymon""]","[]","[""Gallantmon X""]","[]","[]"
839,"Medusamon","https://static.wikia.nocookie.net/digimon/images/6/6b/Medusamon_b.jpg/revision/latest/scale-to-width-down/268?cb=20250327022445","Mega",NULL,"Virus","[]","[]","[]","[]","[]","[]"
840,"MegaBlackShoutmon_X7","https://static.wikia.nocookie.net/digimon/images/1/1a/MegaBlackShoutmon_X7_vg.jpg/revision/latest?cb=20120601200649",NULL,NULL,NULL,"[]","[""BlackShoutmon X7""]","[]","[]","[]","[]"
841,"MegaDarkKnightmon","https://static.wikia.nocookie.net/digimon/images/0/01/AxeKnightmon_b.jpg/revision/latest/scale-to-width-down/268?cb=20110128134200",NULL,NULL,NULL,"[]","[""AxeKnightmon""]","[]","[]","[]","[]"
842,"MegaDarknessBagramon","https://static.wikia.nocookie.net/digimon/images/e/ef/DarknessBagramon_b.jpg/revision/latest/scale-to-width-down/268?cb=20111021042848",NULL,NULL,NULL,"[]","[""DarknessBagramon""]","[]","[]","[]","[]"
843,"MegaDeckerGreymon","https://static.wikia.nocookie.net/digimon/images/a/ad/DeckerGreymon_b.jpg/revision/latest/scale-to-width-down/268?cb=20110121141256",NULL,NULL,NULL,"[]","[""DeckerGreymon"", ""Bombmon""]","[]","[]","[]","[]"
844,"Megadramon","https://static.wikia.nocookie.net/digimon/images/c/c3/Megadramon_b.jpg/revision/latest/scale-to-width-down/268?cb=20100716062608","Ultimate",NULL,"Virus","[""Metal Empire"", ""Wind Guardians"", ""Dragon's Roar""]","[""Monodramon"", ""Mekanorimon"", ""Kokatorimon"", ""Kuwagamon"", ""Monochromon"", ""Tuskmon"", ""Greymon"", ""Airdramon"", ""Devidramon""]","[""Ghoulmon"", ""Cherrymon"", ""Machinedramon"", ""WarGreymon"", ""Dinorexmon""]","[]","[""DigiFuse Chart""]","[{""name"": ""Genocide Attack"", ""description"": ""): Fires countless organic missiles from both of its arms.""}, {""name"": ""Ultimate Slicer"", ""description"": ""): Performs an attack that is able to cut any material to pieces.""}, {""name"": ""Mega Death Scythe"", ""description"": "") Extends a scythe from its claws and slices enemy with it.""}]"
845,"MegaGargomon","https://static.wikia.nocookie.net/digimon/images/7/74/MegaGargomon_b.jpg/revision/latest/scale-to-width-down/268?cb=20120224005901","Mega",NULL,"Vaccine","[""Wind Guardians"", ""Metal Empire"", ""Nature Spirits""]","[""Rapidmon""]","[]","[""BlackMegaGargomon""]","[]","[{""name"": ""Burst Shot"", ""description"": "") : Volley fires its firearms.""}, {""name"": ""Giant Missile"", ""description"": "") : Fires a gigantic megaton-class missile from the gun turrets on its shoulders.""}, {""name"": ""Giant Bazooka"", ""description"": "") : Fires gigantic megaton-class missiles from the gun turrets on its shoulders.""}]"
846,"MegaGranKuwagamon","https://static.wikia.nocookie.net/digimon/images/0/07/GranKuwagamon_b.jpg/revision/latest/scale-to-width-down/268?cb=20160902160034",NULL,NULL,NULL,"[]","[""GranKuwagamon""]","[]","[]","[]","[]"
847,"MegaKabuterimon_(Blue)","https://static.wikia.nocookie.net/digimon/images/6/69/MegaKabuterimon_%28Blue%29_b.jpg/revision/latest/scale-to-width-down/268?cb=20150515142119","Ultimate",NULL,"{Data,Vaccine}","[""Nature Spirits"", ""Jungle Troopers""]","[""Kabuterimon""]","[""AncientBeetlemon"", ""HerculesKabuterimon""]","[]","[]","[{""name"": ""Mega Blaster"", ""description"": ""): Fires an orb of lightning from his hands.""}]"
848,"MegaKabuterimon_(Red)","https://static.wikia.nocookie.net/digimon/images/c/c8/MegaKabuterimon_%28Red%29_b.jpg/revision/latest/scale-to-width-down/268?cb=20091206110121","Ultimate",NULL,"Vaccine","[""Nature Spirits"", ""Jungle Troopers""]","[""Kabuterimon""]","[""HerculesKabuterimon"", ""GranKuwagamon""]","[]","[]","[{""name"": ""Digimon Adventure"", ""description"": "", Digimon Story: Cyber Sleuth, Digimon Story: Cyber Sleuth - Hacker's Memory , Digimon World: Next Order , Digimon Links , and Digimon ReArise .""}, {""name"": ""Mega Blaster"", ""description"": ""): Fires an electrical ball from its hands.""}, {""name"": ""Wild Scratch"", ""description"": ""): Scratches with all four arms.""}, {""name"": ""Power Outage"", ""description"": "") Slams the ground with its electrified fists.""}]"
849,"MegaMusoKnightmon","https://static.wikia.nocookie.net/digimon/images/8/83/MusoKnightmon_b.jpg/revision/latest/scale-to-width-down/268?cb=20110624024126",NULL,NULL,NULL,"[]","[""MusoKnightmon""]","[]","[]","[]","[]"
850,"MegaSeadramon","https://static.wikia.nocookie.net/digimon/images/2/29/MegaSeadramon_b.jpg/revision/latest/scale-to-width-down/268?cb=20110422074734","Ultimate",NULL,"Data","[""Deep Savers"", ""Dragon's Roar""]","[""SnowAgumon"", ""Seadramon""]","[""MetalSeadramon""]","[]","[]","[{""name"": ""Maelstrom"", ""description"": ""): Creates an electrified tornado. In Digimon Digital Card Battle , it generates a tsunami.""}, {""name"": ""Dramon Attack"", ""description"": ""): Uses the blade on its calvaria to pierce through the enemy.""}, {""name"": ""Ice Arrow"", ""description"": ""): Shoots ice blades at all foes.""}, {""name"": ""Stinger Surprise"", ""description"": ""): Avoids attack while resting.""}, {""name"": ""Ice Reflect"", ""description"": ""): Flails at the ice, generating an ice quake.""}, {""name"": ""Shimetsukeru"", ""description"": """"}]"
851,"MegaSeadramon_X","https://static.wikia.nocookie.net/digimon/images/3/30/MegaSeadramon_X_b.jpg/revision/latest/scale-to-width-down/268?cb=20190809180508","Ultimate",NULL,"Data","""Deep Savers""","[]","[""GigaSeadramon""]","[]","[]","[{""name"": ""Thunder Javelin"", ""description"": ""): A powerful lightning strike fired from the blade on its calvaria . There is a generator device equipped in the carapace on its head so that it can enable this Special Move.""}]"
852,"Megidramon","https://static.wikia.nocookie.net/digimon/images/5/53/Megidramon_b.jpg/revision/latest/scale-to-width-down/268?cb=20201024180809","Mega",NULL,"Virus","[""Nightmare Soldiers"", ""Metal Empire"", ""Dark Area"", ""Dragon's Roar""]","[""WarGrowlmon"", ""BlackWarGrowlmon""]","[]","[]","[""DigiFuse Chart""]","[{""name"": ""Hell Howling"", ""description"": ""): Releases a powerful shock wave called the \""howl of hell\"".""}, {""name"": ""MegiddoFlame"", ""description"": ""): Attacks with flames that reduce everything to ash.""}]"
853,"Megidramon_X","https://static.wikia.nocookie.net/digimon/images/1/1b/Megidramon_X_b.jpg/revision/latest/scale-to-width-down/268?cb=20201024175447","Mega",NULL,"Virus","""Nightmare Soldiers""","[]","[]","[]","[]","[{""name"": ""MegiddoFlame"", ""description"": ""): Attacks with flames that reduce everything to ash.""}]"
854,"Meicoomon","https://static.wikia.nocookie.net/digimon/images/a/af/Meicoomon_b.jpg/revision/latest/scale-to-width-down/268?cb=20180123035535","Champion",NULL,"{Unidentified,Free,Virus}","""Nature Spirits""","[""\""Meicoomon (Rookie)\""""]","[""Meicrackmon"", ""Meicrackmon Vicious Mode""]","[]","[]","[]"
855,"Meicoomon_(Saltation)","https://static.wikia.nocookie.net/digimon/images/8/83/Meicoomon_%28Saltation%29_t.gif/revision/latest/scale-to-width-down/268?cb=20190114075206",NULL,NULL,NULL,"[]","[]","[""Meicrackmon Vicious Mode""]","[]","[]","[]"
856,"Meicrackmon","https://static.wikia.nocookie.net/digimon/images/0/08/Meicrackmon_b.jpg/revision/latest/scale-to-width-down/268?cb=20170721123541","Ultimate",NULL,"Vaccine","""Nature Spirits""","[""Meicoomon""]","[""Rasielmon""]","[""Meicrackmon Vicious Mode""]","[]","[]"
857,"Meicrackmon_Vicious_Mode","https://static.wikia.nocookie.net/digimon/images/f/fc/Meicrackmon_Vicious_Mode_b.jpg/revision/latest/scale-to-width-down/268?cb=20180322051250","Ultimate",NULL,"{Unidentified,Free,Virus}","""Unknown""","[""Meicoomon"", ""Meicoomon (Saltation)"", ""Bucchiemon""]","[""Raguelmon""]","[]","[]","[{""name"": ""Berserk Thinking"", ""description"": ""): Slashes the enemy with the Cursed Claws in the shape of an X.""}]"
858,"Mekanorimon","https://static.wikia.nocookie.net/digimon/images/f/fc/Mekanorimon_b.jpg/revision/latest/scale-to-width-down/268?cb=20210506050941","Champion",NULL,"Virus","""Metal Empire""","[""Hagurumon""]","[""Megadramon""]","[]","[""Shoutmon X7F Superior Mode""]","[{""name"": ""Twinkle Beam"", ""description"": ""): Fires a laser beam from the red optic circle on its chest""}, {""name"": ""Warning Laser"", ""description"": ""): Attacks with a laser beam.""}]"
859,"Mephistomon","https://static.wikia.nocookie.net/digimon/images/9/90/Mephistomon_b.jpg/revision/latest/scale-to-width-down/268?cb=20090128170106","Ultimate",NULL,"Virus","[""Nightmare Soldiers"", ""Dark Area""]","[""Devidramon"", ""Apocalymon""]","[""Gulfmon""]","[]","[]","[{""name"": ""Death Cloud"", ""description"": ""): Generates a cloud of darkness which causes everything to decay.""}]"
860,"Mephistomon_X","https://static.wikia.nocookie.net/digimon/images/7/7e/Mephistomon_X_b.jpg/revision/latest/scale-to-width-down/268?cb=20190725033247","Ultimate",NULL,"Virus","[]","[]","[]","[]","[]","[]"
861,"Meramon","https://static.wikia.nocookie.net/digimon/images/c/cd/Meramon_b.jpg/revision/latest/scale-to-width-down/268?cb=20090205055917","Champion",NULL,"{Data,Vaccine}","[""Nightmare Soldiers"", ""Nature Spirits"", ""Dragon's Roar""]","[""DemiMeramon"", ""Agumon"", ""Impmon"", ""Solarmon""]","[""BlueMeramon"", ""SkullMeramon"", ""FusedAncientVolcanomon"", ""AncientVolcanomon""]","[]","[]","[{""name"": ""Burning Fist"", ""description"": ""): Flares up both of its arms, knocking away the opponent.""}, {""name"": ""Guren no Honoo"", ""description"": "", lit. \""Crimson Flame\"")""}, {""name"": ""Magma Bomb"", ""description"": ""): Emits magma rocks which rain upon its opponents.""}]"
862,"Meramon_X","https://static.wikia.nocookie.net/digimon/images/9/9f/Meramon_X_b.jpg/revision/latest/scale-to-width-down/268?cb=20191125041227","Champion",NULL,"Data","[]","[]","[]","[]","[]","[{""name"": ""X-Radicate"", ""description"": ""): Burns anything without leaving a trace.""}]"
863,"Mercurymon","https://static.wikia.nocookie.net/digimon/images/4/4a/Mercurymon_b.jpg/revision/latest/scale-to-width-down/268?cb=20140320113823","Hybrid",NULL,"{Variable,Free}","[""Metal Empire"", ""None""]","[""H Spirit of Steel""]","[""ShadowSeraphimon"", ""Seraphimon""]","[]","[]","[{""name"": ""Generous Mirror"", ""description"": ""): Uses the reflection of an opponent in the \""Shield of Irony\"" to reflect an attack.""}, {""name"": ""Offset Reflector"", ""description"": ""): Absorbs projectiles in one \""Shield of Irony\"" and releases them from the other mirror with their characteristics reversed.""}]"
864,"Mermaimon","https://static.wikia.nocookie.net/digimon/images/e/e3/Mermaimon_b.jpg/revision/latest/scale-to-width-down/268?cb=20090128170107","Ultimate",NULL,"Data","""Deep Savers""","[""Shellmon""]","[""MarineAngemon""]","[]","[]","[]"
865,"Merukimon","https://static.wikia.nocookie.net/digimon/images/c/cc/Merukimon_b.jpg/revision/latest/scale-to-width-down/268?cb=20090127180250","Mega",NULL,"Virus","[""Unknown"", ""Nature Spirits""]","[]","[]","[]","[]","[{""name"": ""Thousand Fist"", ""description"": ""): Uses a short and speedy teleport to get close to the opponent, then pours on a hyper-barrage.""}]"
866,"Mervamon","https://static.wikia.nocookie.net/digimon/images/d/da/Mervamon_b.jpg/revision/latest/scale-to-width-down/268?cb=20151106161117","{Mega,""/ Xros Wars""}",NULL,"{Virus,None,Unidentified}","[""Nightmare Soldiers"", ""Nature Spirits""]","[]","[]","[]","[""DigiFuse Chart"", ""Shoutmon X7F Superior Mode""]","[{""name"": ""Hebi Panchi"", ""description"": "")""}]"
867,"Mervamon_Wide_Hi-Vision_Sword","https://static.wikia.nocookie.net/digimon/images/5/5e/Mervamon_Wide_Hi-Vision_Sword_t.gif/revision/latest/scale-to-width-down/268?cb=20221106045933",NULL,NULL,NULL,"[]","[""Mervamon"", ""Wisemon"", ""Hi-VisionMonitamon""]","[]","[]","[]","[]"
868,"MetalEtemon","https://static.wikia.nocookie.net/digimon/images/b/ba/MetalEtemon_b.jpg/revision/latest/scale-to-width-down/268?cb=20090127182609","Mega",NULL,"{Virus,Vaccine}","[""Nature Spirits"", ""Metal Empire""]","[""Etemon"", ""Etemon (Chaos)"", ""Meteormon""]","[]","[""KingEtemon""]","[]","[{""name"": ""Mega Punch"", ""description"": ""): Punches with metal its fists.""}, {""name"": ""Hekoki Attack"", ""description"": """"}, {""name"": ""Number One Punch"", ""description"": ""): Unleashes a punch with all of its confidence.""}, {""name"": ""Full Metal Hip Attack"", ""description"": ""): Slams its hip into an enemy.""}, {""name"": ""Heavy Mon-kick"", ""description"": "")""}, {""name"": ""Dark Recital"", ""description"": "")""}, {""name"": ""Love Serenade"", ""description"": ""): Sings a song that causes an opponent to lose the will to fight.""}]"
869,"MetalGarurumon","https://static.wikia.nocookie.net/digimon/images/1/1d/MetalGarurumon_b.jpg/revision/latest/scale-to-width-down/268?cb=20090127180250","Mega",NULL,"{Data,Vaccine}","[""Metal Empire"", ""Nature Spirits"", ""Virus Busters""]","[""WereGarurumon"", ""WereGarurumon Sagittarius Mode""]","[""Omnimon"", ""WarGreymon"", ""Omnimon X"", ""WarGreymon"", ""Omnimon Zwart"", ""WarGreymon""]","[]","[""DigiFuse Chart"", ""Shoutmon X7F Superior Mode""]","[{""name"": ""CocytusBreath"", ""description"": ""): Spews cold air at absolute zero that completely freezes everything, and instantly brings the victim's vital functions to a halt.""}, {""name"": ""Metal Fang"", ""description"": ""): A stronger version of Freeze Fang.""}, {""name"": ""Blizzard Attack"", ""description"": ""): Charges forward through the air, trailing ice from its wings.""}, {""name"": ""Giga Destruction"", ""description"": ""): Launches a barrage of missiles from its back.""}, {""name"": ""Metal Scratch"", ""description"": ""): Slides forward, trailing ice behind it, and scratches the enemy with icy claws.""}]"
