id,name,image,level,attribute,family,prior_forms,next_forms,lateral_next_forms,digifuse_forms,attacks
798,Machmon,https://static.wikia.nocookie.net/digimon/images/4/45/Machmon_b.jpg/revision/latest/scale-to-width-down/268?cb=20201019044424,Champion,Vaccine,Metal Empire,,,,,Full-throttle Edge | Madness Fire
799,Mademon,https://static.wikia.nocookie.net/digimon/images/a/a1/Mademon_b.jpg/revision/latest/scale-to-width-down/267?cb=20210723142646,Unknown,Unknown,Unknown,,,,,Unknown
800,MadLeomon,https://static.wikia.nocookie.net/digimon/images/7/79/MadLeomon_b.jpg/revision/latest/scale-to-width-down/268?cb=20100806075202,Champion,Virus / Free,Nature Spirits,,MadLeomon Armed Mode | Chikurimon | Troopmon | Mammothmon | MadLeomon (Orochimode) | Orochimon | MadLeomon (Final Mode) | Apemon,,,Jūoudaken | Fudokusou
803,MadLeomon Armed Mode,https://static.wikia.nocookie.net/digimon/images/e/ec/MadLeomon_Armed_Mode_b.jpg/revision/latest/scale-to-width-down/268?cb=20100827032327,Champion,Virus / Free,Nightmare Soldiers,MadLeomon,,,,Unknown
804,MagnaAngemon,https://static.wikia.nocookie.net/digimon/images/9/93/MagnaAngemon_b.jpg/revision/latest/scale-to-width-down/268?cb=20090128165835,Ultimate,Vaccine,Wind Guardians,Angemon,Seraphimon | Dominimon | Murmukusmon | Goldramon | ShadowSeraphimon,,Shoutmon X7F Superior Mode,Heaven's Gate | Holy Disinfection | Heaven's Heal | Soul Banish | Flying Sword | Shield Counter | Holy Jump | Excaliburst
806,Magnadramon,https://static.wikia.nocookie.net/digimon/images/2/2a/Magnadramon_b.jpg/revision/latest/scale-to-width-down/268?cb=20201024181113,Mega,Vaccine / Free,Nature Spirits,Angewomon,Omnimon Merciful Mode | Omnimon | Vikemon | Rosemon | HerculesKabuterimon | Hououmon | Seraphimon,,,Holy Flame | Apocalypse
807,Magnadramon X,https://static.wikia.nocookie.net/digimon/images/d/d9/Magnadramon_X_b.jpg/revision/latest/scale-to-width-down/268?cb=20240714200427,Mega,Vaccine,Nature Spirits,,,,,Holy Flame
808,MagnaGarurumon,https://static.wikia.nocookie.net/digimon/images/c/ca/MagnaGarurumon_b.jpg/revision/latest/scale-to-width-down/268?cb=20120629020343,Hybrid,Data / Variable,Metal Empire,Spirits,Susanoomon | EmperorGreymon,MagnaGarurumon (SV),,Machine Gun Destroy | Starlight Velocity
810,MagnaKidmon,https://static.wikia.nocookie.net/digimon/images/9/96/MagnaKidmon_b.jpg/revision/latest/scale-to-width-down/268?cb=20130802030133,Mega,Virus,Virus Busters,,,,,Unknown
811,Magnamon,https://static.wikia.nocookie.net/digimon/images/8/8e/Magnamon_b.jpg/revision/latest/scale-to-width-down/268?cb=20090610225602,Armor,Vaccine / Free,Metal Empire,Veemon,,,,Plasma Shoot | Extreme Jihad | Magnum Punch | Magnum Kick | Light Aura Barrier
812,Magnamon X,https://static.wikia.nocookie.net/digimon/images/3/3b/Magnamon_X_b.jpg/revision/latest/scale-to-width-down/268?cb=20190926053757,Mega,Vaccine / Free,Virus Busters,Veemon,,,,Plasma Shoot | Extreme Jihad
813,MailBirdramon,https://static.wikia.nocookie.net/digimon/images/5/58/MailBirdramon_b.jpg/revision/latest/scale-to-width-down/268?cb=20100723044458,Champion,Data,Wind Guardians,,,,,Plasma Cannon | Nighthawk
814,Maildramon,https://static.wikia.nocookie.net/digimon/images/0/0f/Maildramon_b.jpg/revision/latest/scale-to-width-down/268?cb=20140418163237,Armor,Vaccine / Free,Metal Empire,Gatomon,DarkMaildramon,,,Unknown
815,Majiramon,https://static.wikia.nocookie.net/digimon/images/a/af/Majiramon_b.jpg/revision/latest/scale-to-width-down/268?cb=20100611041949,Ultimate,Data,Wind Guardians,,,,,Vedhaka
816,Makuramon,https://static.wikia.nocookie.net/digimon/images/b/b0/Makuramon_b.jpg/revision/latest/scale-to-width-down/268?cb=20140718032801,Ultimate,Data,Nature Spirits,,,,,Bǎo Yù | Raurava
817,MaloMyotismon,https://static.wikia.nocookie.net/digimon/images/3/37/MaloMyotismon_b.jpg/revision/latest/scale-to-width-down/268?cb=20100528084557,Mega,Virus,Nightmare Soldiers,Myotismon,,,,PandæmoniumFlame | Howling Blood | Melting Blood | Mind Illusion
818,Mamemon,https://static.wikia.nocookie.net/digimon/images/5/5a/Mamemon_b.jpg/revision/latest/scale-to-width-down/268?cb=20090128170102,Ultimate,Data,Metal Empire,Seadramon,TonosamaMamemon | PrinceMamemon | Machinedramon,MetalMamemon | BigMamemon | CatchMamemon,,Smiley Bomb | One-Two Rush | Buster Dive | Strike Upper
819,Mamemon X,https://static.wikia.nocookie.net/digimon/images/9/91/Mamemon_X_b.jpg/revision/latest/scale-to-width-down/268?cb=20190926061015,Ultimate,Data,Unknown,,,,,Unknown
820,MameTyramon,https://static.wikia.nocookie.net/digimon/images/8/88/MameTyramon_b.jpg/revision/latest/scale-to-width-down/268?cb=20150424025444,Ultimate,Data,Unknown,,Dinorexmon,,,'met Lariat
821,Mammothmon,https://static.wikia.nocookie.net/digimon/images/5/5d/Mammothmon_b.jpg/revision/latest/scale-to-width-down/268?cb=20090710212027,Ultimate,Vaccine,Nightmare Soldiers,Apemon,SkullMammothmon | MadLeomon: Armed Mode | MadLeomon | Chikurimon | Troopmon,,,Tusk Strikes | Tundra Breath
822,Mammothmon X,https://static.wikia.nocookie.net/digimon/images/9/98/Mammothmon_X_b.jpg/revision/latest/scale-to-width-down/268?cb=20190725035520,Ultimate,Vaccine,Nature Spirits,,,,,Unknown
823,Manbomon,https://static.wikia.nocookie.net/digimon/images/2/24/Manbomon_b.jpg/revision/latest/scale-to-width-down/268?cb=20140420010336,Armor,Vaccine,Deep Savers,Patamon,,,,Petty Globe | Global Glove
824,Mantaraymon,https://static.wikia.nocookie.net/digimon/images/6/60/Mantaraymon_b.jpg/revision/latest/scale-to-width-down/268?cb=20131220041002,Armor,Vaccine / Free,Deep Savers,Patamon,,,Shoutmon X7F Superior Mode,Paralyze Tail
825,Mantaraymon X,https://static.wikia.nocookie.net/digimon/images/8/88/Mantaraymon_X_b.jpg/revision/latest/scale-to-width-down/268?cb=20190809175609,Champion,Vaccine / Free,Deep Savers,,,,,Unknown
826,Manticoremon,https://static.wikia.nocookie.net/digimon/images/c/c9/Manticoremon_b.jpg/revision/latest/scale-to-width-down/268?cb=20201027031802,Ultimate,Virus,Virus Busters,,,,,Unknown
827,Maquinamon,https://static.wikia.nocookie.net/digimon/images/4/45/Maquinamon_b.jpg/revision/latest/scale-to-width-down/268?cb=20250515020614,Rookie,Data,Unknown,,Mulemon,,,Unknown
828,MarineAngemon,https://static.wikia.nocookie.net/digimon/images/0/09/MarineAngemon_b.jpg/revision/latest/scale-to-width-down/268?cb=20130402185858,Mega,Vaccine,Deep Savers,Pichimon,,,Shoutmon X7F Superior Mode,Ocean Love | Marine Squadron | Nikkori Egao
829,MarineBullmon,https://static.wikia.nocookie.net/digimon/images/9/9d/MarineBullmon_b.jpg/revision/latest/scale-to-width-down/268?cb=20240912021332,Ultimate,Data,Unknown,,,,,Unknown
830,MarineChimairamon,https://static.wikia.nocookie.net/digimon/images/6/61/MarineChimairamon_b.jpg/revision/latest/scale-to-width-down/268?cb=20200615025005,Ultimate,Vaccine,Deep Savers,,,,,Unknown
831,MarineDevimon,https://static.wikia.nocookie.net/digimon/images/e/e7/MarineDevimon_b.jpg/revision/latest/scale-to-width-down/268?cb=20090828043054,Ultimate,Virus,Deep Savers,Gesomon,Leviamon | SkullSatamon | LadyDevimon | Myotismon | LadyDevimon,,,Guilty Black | Shimetsuke
832,Marsmon,https://static.wikia.nocookie.net/digimon/images/c/cb/Marsmon_b.jpg/revision/latest/scale-to-width-down/268?cb=20090501195501,Mega,Vaccine,Virus Busters,GrapLeomon,,,,Mugenhadou
833,Mastemon,https://static.wikia.nocookie.net/digimon/images/7/72/Mastemon_b.jpg/revision/latest/scale-to-width-down/268?cb=20180222161348,Mega,Vaccine,Unknown,Angewomon,,,,Chaos Degrade
834,Master,https://static.wikia.nocookie.net/digimon/images/c/cb/Master_s.png/revision/latest?cb=20220804062047,Ultra,Free,Unknown,,Boltboutamon (Fusion) | Boltboutamon | Plutomon (Fusion) | Plutomon,,,Muhyou | Koubou
835,MasterTyrannomon,https://static.wikia.nocookie.net/digimon/images/d/d8/MasterTyrannomon_b.jpg/revision/latest/scale-to-width-down/268?cb=20130614030453,Ultimate,Vaccine,Nature Spirits,Tyrannomon,Gaiomon,,,Choukounetsu Touki | Seishin Chūnyū
836,MasterV-dramon,https://static.wikia.nocookie.net/digimon/images/5/56/MasterV-dramon_vg.jpg/revision/latest?cb=20071102042647,Champion,Vaccine,Unknown,,,,,Unknown
837,Matadormon,https://static.wikia.nocookie.net/digimon/images/b/ba/Matadormon_b.jpg/revision/latest/scale-to-width-down/268?cb=20091009213115,Ultimate,Virus,Dark Area,Sangloupmon,GranDracmon | Beelzemon | Mummymon,,,Thousand Arrow | Burudoggu | Chouzetsu Rappashū
838,MedievalGallantmon,https://static.wikia.nocookie.net/digimon/images/a/ae/MedievalGallantmon_b.jpg/revision/latest/scale-to-width-down/268?cb=20100521032745,Mega,Data,Virus Busters,Mistymon,,Gallantmon X,,Unknown
839,Medusamon,https://static.wikia.nocookie.net/digimon/images/6/6b/Medusamon_b.jpg/revision/latest/scale-to-width-down/268?cb=20250327022445,Mega,Virus,Unknown,,,,,Unknown
840,MegaBlackShoutmon X7,https://static.wikia.nocookie.net/digimon/images/1/1a/MegaBlackShoutmon_X7_vg.jpg/revision/latest?cb=20120601200649,Unknown,Unknown,Unknown,BlackShoutmon X7,,,,Unknown
841,MegaDarkKnightmon,https://static.wikia.nocookie.net/digimon/images/0/01/AxeKnightmon_b.jpg/revision/latest/scale-to-width-down/268?cb=20110128134200,Unknown,Unknown,Unknown,AxeKnightmon,,,,Unknown
842,MegaDarknessBagramon,https://static.wikia.nocookie.net/digimon/images/e/ef/DarknessBagramon_b.jpg/revision/latest/scale-to-width-down/268?cb=20111021042848,Unknown,Unknown,Unknown,DarknessBagramon,,,,Unknown
843,MegaDeckerGreymon,https://static.wikia.nocookie.net/digimon/images/a/ad/DeckerGreymon_b.jpg/revision/latest/scale-to-width-down/268?cb=20110121141256,Unknown,Unknown,Unknown,DeckerGreymon,,,,Unknown
844,Megadramon,https://static.wikia.nocookie.net/digimon/images/c/c3/Megadramon_b.jpg/revision/latest/scale-to-width-down/268?cb=20100716062608,Ultimate,Virus,Metal Empire,Monodramon,Ghoulmon | Cherrymon | Machinedramon | WarGreymon | Dinorexmon,,,Genocide Attack | Ultimate Slicer | Mega Death Scythe
845,MegaGargomon,https://static.wikia.nocookie.net/digimon/images/7/74/MegaGargomon_b.jpg/revision/latest/scale-to-width-down/268?cb=20120224005901,Mega,Vaccine,Wind Guardians,Rapidmon,,BlackMegaGargomon,,Burst Shot | Giant Missile | Giant Bazooka
846,MegaGranKuwagamon,https://static.wikia.nocookie.net/digimon/images/0/07/GranKuwagamon_b.jpg/revision/latest/scale-to-width-down/268?cb=20160902160034,Unknown,Unknown,Unknown,GranKuwagamon,,,,Unknown
847,MegaKabuterimon,https://static.wikia.nocookie.net/digimon/images/6/69/MegaKabuterimon_%28Blue%29_b.jpg/revision/latest/scale-to-width-down/268?cb=20150515142119,Ultimate,Data,Nature Spirits,Kabuterimon,AncientBeetlemon | HerculesKabuterimon,,,Mega Blaster
849,MegaMusoKnightmon,https://static.wikia.nocookie.net/digimon/images/8/83/MusoKnightmon_b.jpg/revision/latest/scale-to-width-down/268?cb=20110624024126,Unknown,Unknown,Unknown,MusoKnightmon,,,,Unknown
850,MegaSeadramon,https://static.wikia.nocookie.net/digimon/images/2/29/MegaSeadramon_b.jpg/revision/latest/scale-to-width-down/268?cb=20110422074734,Ultimate,Data,Deep Savers,SnowAgumon,MetalSeadramon,,,Maelstrom | Dramon Attack | Ice Arrow | Stinger Surprise | Ice Reflect | Shimetsukeru
851,MegaSeadramon X,https://static.wikia.nocookie.net/digimon/images/3/30/MegaSeadramon_X_b.jpg/revision/latest/scale-to-width-down/268?cb=20190809180508,Ultimate,Data,Deep Savers,,GigaSeadramon,,,Thunder Javelin
852,Megidramon,https://static.wikia.nocookie.net/digimon/images/5/53/Megidramon_b.jpg/revision/latest/scale-to-width-down/268?cb=20201024180809,Mega,Virus,Nightmare Soldiers,WarGrowlmon,,,,Hell Howling | MegiddoFlame
853,Megidramon X,https://static.wikia.nocookie.net/digimon/images/1/1b/Megidramon_X_b.jpg/revision/latest/scale-to-width-down/268?cb=20201024175447,Mega,Virus,Nightmare Soldiers,,,,,MegiddoFlame
854,Meicoomon,https://static.wikia.nocookie.net/digimon/images/a/af/Meicoomon_b.jpg/revision/latest/scale-to-width-down/268?cb=20180123035535,Champion,Virus / Free,Nature Spirits,"""Meicoomon (Rookie)""",Meicrackmon | Meicrackmon Vicious Mode,,,Unknown
856,Meicrackmon,https://static.wikia.nocookie.net/digimon/images/0/08/Meicrackmon_b.jpg/revision/latest/scale-to-width-down/268?cb=20170721123541,Ultimate,Vaccine,Nature Spirits,Meicoomon,Rasielmon,Meicrackmon Vicious Mode,,Unknown
857,Meicrackmon Vicious Mode,https://static.wikia.nocookie.net/digimon/images/f/fc/Meicrackmon_Vicious_Mode_b.jpg/revision/latest/scale-to-width-down/268?cb=20180322051250,Ultimate,Virus / Free,Unknown,Meicoomon,Raguelmon,,,Berserk Thinking
858,Mekanorimon,https://static.wikia.nocookie.net/digimon/images/f/fc/Mekanorimon_b.jpg/revision/latest/scale-to-width-down/268?cb=20210506050941,Champion,Virus,Metal Empire,Hagurumon,Megadramon,,Shoutmon X7F Superior Mode,Twinkle Beam | Warning Laser
859,Mephistomon,https://static.wikia.nocookie.net/digimon/images/9/90/Mephistomon_b.jpg/revision/latest/scale-to-width-down/268?cb=20090128170106,Ultimate,Virus,Nightmare Soldiers,Devidramon,Gulfmon,,,Death Cloud
860,Mephistomon X,https://static.wikia.nocookie.net/digimon/images/7/7e/Mephistomon_X_b.jpg/revision/latest/scale-to-width-down/268?cb=20190725033247,Ultimate,Virus,Unknown,,,,,Unknown
861,Meramon,https://static.wikia.nocookie.net/digimon/images/c/cd/Meramon_b.jpg/revision/latest/scale-to-width-down/268?cb=20090205055917,Champion,Data,Nightmare Soldiers,DemiMeramon,BlueMeramon | SkullMeramon | FusedAncientVolcanomon | AncientVolcanomon,,,Burning Fist | Guren no Honoo | Magma Bomb
862,Meramon X,https://static.wikia.nocookie.net/digimon/images/9/9f/Meramon_X_b.jpg/revision/latest/scale-to-width-down/268?cb=20191125041227,Champion,Data,Unknown,,,,,X-Radicate
863,Mercurymon,https://static.wikia.nocookie.net/digimon/images/4/4a/Mercurymon_b.jpg/revision/latest/scale-to-width-down/268?cb=20140320113823,Hybrid,Variable,Metal Empire,H Spirit of Steel,ShadowSeraphimon | Seraphimon,,,Generous Mirror | Offset Reflector
864,Mermaimon,https://static.wikia.nocookie.net/digimon/images/e/e3/Mermaimon_b.jpg/revision/latest/scale-to-width-down/268?cb=20090128170107,Ultimate,Data,Deep Savers,Shellmon,MarineAngemon,,,Unknown
865,Merukimon,https://static.wikia.nocookie.net/digimon/images/c/cc/Merukimon_b.jpg/revision/latest/scale-to-width-down/268?cb=20090127180250,Mega,Virus,Unknown,,,,,Thousand Fist
866,Mervamon,https://static.wikia.nocookie.net/digimon/images/d/da/Mervamon_b.jpg/revision/latest/scale-to-width-down/268?cb=20151106161117,Mega,Virus,Nightmare Soldiers,,,,Shoutmon X7F Superior Mode,Hebi Panchi
867,Mervamon Wide Hi-Vision Sword,https://static.wikia.nocookie.net/digimon/images/5/5e/Mervamon_Wide_Hi-Vision_Sword_t.gif/revision/latest/scale-to-width-down/268?cb=20221106045933,Unknown,Unknown,Unknown,Mervamon,,,,Unknown
868,MetalEtemon,https://static.wikia.nocookie.net/digimon/images/b/ba/MetalEtemon_b.jpg/revision/latest/scale-to-width-down/268?cb=20090127182609,Mega,Virus,Nature Spirits,Etemon,,KingEtemon,,Mega Punch | Hekoki Attack | Number One Punch | Full Metal Hip Attack | Heavy Mon-kick | Dark Recital | Love Serenade
869,MetalGarurumon,https://static.wikia.nocookie.net/digimon/images/1/1d/MetalGarurumon_b.jpg/revision/latest/scale-to-width-down/268?cb=20090127180250,Mega,Data,Metal Empire,WereGarurumon,Omnimon | WarGreymon | Omnimon X | WarGreymon | Omnimon Zwart | WarGreymon,,Shoutmon X7F Superior Mode,CocytusBreath | Metal Fang | Blizzard Attack | Giga Destruction | Metal Scratch
870,MetalGarurumon X,https://static.wikia.nocookie.net/digimon/images/4/41/MetalGarurumon_X_b.jpg/revision/latest/scale-to-width-down/268?cb=20201026190216,Mega,Data,Metal Empire,WereGarurumon X,,,,CocytusBreath
871,MetalGreymon,https://static.wikia.nocookie.net/digimon/images/7/7f/MetalGreymon_%282010_anime%29_b.jpg/revision/latest/scale-to-width-down/268?cb=20100917130142,Ultimate,Virus,Dragon's Roar,Greymon (2010 anime),ZekeGreymon,,,Giga Destroyer
874,MetalGreymon X,https://static.wikia.nocookie.net/digimon/images/2/2b/MetalGreymon_%28Virus%29_X_b.jpg/revision/latest/scale-to-width-down/268?cb=20190809181045,Ultimate,Virus,Unknown,,,,,Unknown
875,MetalGreymon Alterous Mode,https://static.wikia.nocookie.net/digimon/images/9/9c/MetalGreymon_Alterous_Mode_b.jpg/revision/latest/scale-to-width-down/268?cb=20201026030907,Ultimate,Vaccine,Unknown,,Machinedramon | WarGreymon | BlitzGreymon,,,Unknown
876,MetalGreymon Cyberdramon,https://static.wikia.nocookie.net/digimon/images/4/40/MetalGreymon_Cyberdramon_b.jpg/revision/latest/scale-to-width-down/268?cb=20110107042651,Ultimate,Virus,Unknown,Greymon (2010 anime),,,,Cyber Gigantic Launcher
878,MetalKabuterimon,https://static.wikia.nocookie.net/digimon/images/d/db/MetalKabuterimon_b.jpg/revision/latest/scale-to-width-down/268?cb=20140425020934,Hybrid,Variable,None,B Spirit of Thunder,RhinoKabuterimon | Beetlemon,,,Ultimate Thunder | Field Destroyer
879,MetalKoromon,https://static.wikia.nocookie.net/digimon/images/c/c8/MetalKoromon_b.jpg/revision/latest/scale-to-width-down/268?cb=20090616063459,Fresh,Free,Metal Empire,,Kapurimon | Kozenimon,,,Unknown
880,Metallicdramon,https://static.wikia.nocookie.net/digimon/images/8/88/Metallicdramon_b.jpg/revision/latest/scale-to-width-down/268?cb=20191202042531,Mega,Data,Dragon's Roar,Jazarichmon,,,,Unknown
881,MetallifeKuwagamon,https://static.wikia.nocookie.net/digimon/images/b/b5/MetallifeKuwagamon_b.jpg/revision/latest/scale-to-width-down/268?cb=20100430074904,Ultimate,Virus,Nature Spirits,,,,,Unknown
882,MetalMamemon,https://static.wikia.nocookie.net/digimon/images/5/56/MetalMamemon_b.jpg/revision/latest/scale-to-width-down/268?cb=20100402033503,Ultimate,Data,Metal Empire,,PrinceMamemon,,,Energy Bomb | Magnet Beam
883,MetalMamemon X,https://static.wikia.nocookie.net/digimon/images/5/53/MetalMamemon_X_b.jpg/revision/latest/scale-to-width-down/268?cb=20210319032718,Ultimate,Data,Metal Empire,,,,,Unknown
884,MetalPhantomon,https://static.wikia.nocookie.net/digimon/images/4/44/MetalPhantomon_b.jpg/revision/latest/scale-to-width-down/268?cb=20090128170406,Ultimate,Data,Metal Empire,Bakemon,Reapermon,,,Unknown
885,MetalPiranimon,https://static.wikia.nocookie.net/digimon/images/d/d9/MetalPiranimon_b.jpg/revision/latest/scale-to-width-down/268?cb=20210506045441,Mega,Virus,Deep Savers,,,,,Unknown
886,MetalSeadramon,https://static.wikia.nocookie.net/digimon/images/d/d0/MetalSeadramon_b.jpg/revision/latest/scale-to-width-down/268?cb=20110916015608,Mega,Data,Deep Savers,MegaSeadramon,,GigaSeadramon,,Ultimate Stream | Hell Squeeze | Poseidon Divide | Shimetsuke
887,MetalTyrannomon,https://static.wikia.nocookie.net/digimon/images/9/9d/MetalTyrannomon_b.jpg/revision/latest/scale-to-width-down/268?cb=20100514024353,Ultimate,Virus,Unknown,Tyrannomon,RustTyranomon | Machinedramon,,,Giga Destroyer II
888,MetalTyrannomon X,https://static.wikia.nocookie.net/digimon/images/b/b3/MetalTyrannomon_X_b.jpg/revision/latest/scale-to-width-down/268?cb=20201026185351,Ultimate,Virus,Metal Empire,,,,,Unknown
889,Metamormon,https://static.wikia.nocookie.net/digimon/images/d/d7/Metamormon_Bo-15v_%28DM%29.jpg/revision/latest/scale-to-width-down/267?cb=20130905025636,Mega,Virus,Unknown,,,,,Unknown
890,Meteormon,https://static.wikia.nocookie.net/digimon/images/9/96/Meteormon_b.jpg/revision/latest/scale-to-width-down/268?cb=20140905022251,Ultimate,Data,Metal Empire,Icemon,MetalEtemon,,,Cosmo Flash | Guard Rock
891,Mihiramon,https://static.wikia.nocookie.net/digimon/images/5/5e/Mihiramon_b.jpg/revision/latest/scale-to-width-down/268?cb=20100521032755,Ultimate,Data,Wind Guardians,,,,,Vimohana | Bǎo Bàng
892,Mikemon,https://static.wikia.nocookie.net/digimon/images/8/89/Mikemon_b.jpg/revision/latest/scale-to-width-down/268?cb=20101105040133,Champion,Data,Nature Spirits,Salamon,Bastemon,,,Nikukyū Punch | Neko Claw
893,Millenniummon,https://static.wikia.nocookie.net/digimon/images/b/bc/Millenniummon_b.jpg/revision/latest/scale-to-width-down/268?cb=20090623143743,Mega,Virus,Dark Area,Kimeramon,,Moon=Millenniummon | ZeedMillenniummon,,Unknown
894,Mimicmon,https://static.wikia.nocookie.net/digimon/images/0/0f/Mimicmon_b.jpg/revision/latest/scale-to-width-down/268?cb=20201027031824,Champion,Virus,Virus Busters,,,,,Unknown
